182,pH,7.6
183,pH,7.6
184,pH,7.6
185,pH,7.7
186,pH,7.7
187,pH,7.7
188,pH,7.7
189,pH,7.8
190,pH,7.8
191,pH,7.8
192,pH,7.8
193,pH,7.9
194,pH,7.9
195,pH,7.9
196,pH,7.9
197,pH,8.0
198,pH,8.0
199,pH,8.0
200,pH,8.0
201,pH,8.1
202,pH,8.1
203,pH,8.1
204,pH,8.1
205,pH,8.2
206,pH,8.2
207,pH,8.2
208,pH,8.2
209,pH,8.1
210,pH,8.1
211,pH,8.1
212,pH,8.1
213,pH,8.0
214,pH,8.0
215,pH,8.0
216,pH,8.0
217,pH,7.9
218,pH,7.9
219,pH,7.9
220,pH,7.9
221,pH,7.8
222,pH,7.8
223,pH,7.8
224,pH,7.8
225,pH,7.7
226,pH,7.7
227,pH,7.7
228,pH,7.7
229,pH,7.6
230,pH,7.6
231,pH,7.6
232,pH,7.6
233,pH,7.5
234,pH,7.5
235,pH,7.5
236,pH,7.5
237,pH,7.4
238,pH,7.4
239,pH,7.4
240,pH,7.4
241,pH,7.3
242,pH,7.3
243,pH,7.3
244,pH,7.3
245,pH,7.2
246,pH,7.2
247,pH,7.2
248,pH,7.2
249,pH,7.1
250,pH,7.1
251,pH,7.1
252,pH,7.1
253,pH,7.0
254,pH,7.0
255,pH,7.0
256,pH,7.0
257,pH,6.9
258,pH,6.9
259,pH,6.9
260,pH,6.9
261,pH,6.8
262,pH,6.8
263,pH,6.8
264,pH,6.8
265,pH,6.7
266,pH,6.7
267,pH,6.7
268,pH,6.7
269,pH,6.6
270,pH,6.6
271,pH,6.6
272,pH,6.6
273,pH,6.5
274,pH,6.5
275,pH,6.5
276,pH,6.5
277,pH,6.4
278,pH,6.4
279,pH,6.4
280,pH,6.4
281,pH,6.3
282,pH,6.3
283,pH,6.3
284,pH,6.3
285,pH,6.2
286,pH,6.2
287,pH,6.2
288,pH,6.2
289,pH,6.1
290,pH,6.1
291,pH,6.1
292,pH,6.1
293,pH,6.0
294,pH,6.0
295,pH,6.0
296,pH,6.0
297,pH,5.9
298,pH,5.9
299,pH,5.9
300,pH,5.9
301,pH,5.8
302,pH,5.8
303,pH,5.8
304,pH,5.8
305,pH,5.7
306,pH,5.7
307,pH,5.7
308,pH,5.7
309,pH,5.6
310,pH,5.6
311,pH,5.6
312,pH,5.6
313,pH,5.5
314,pH,5.5
315,pH,5.5
316,pH,5.5
317,pH,5.6
318,pH,5.6
319,pH,5.6
320,pH,5.6
321,pH,5.7
322,pH,5.7
323,pH,5.7
324,pH,5.7
325,pH,5.8
326,pH,5.8
327,pH,5.8
328,pH,5.8
329,pH,5.9
330,pH,5.9
331,pH,5.9
332,pH,5.9
333,pH,6.0
334,pH,6.0
335,pH,6.0
336,pH,6.0
337,pH,6.1
338,pH,6.1
339,pH,6.1
340,pH,6.1
341,pH,6.2
342,pH,6.2
343,pH,6.2
344,pH,6.2
345,pH,6.3
346,pH,6.3
347,pH,6.3
348,pH,6.3
349,pH,6.4
350,pH,6.4
351,pH,6.4
352,pH,6.4
353,pH,6.5
354,pH,6.5
355,pH,6.5
356,pH,6.5
357,pH,6.6
358,pH,6.6
359,pH,6.6
360,pH,6.6
361,pH,6.7
362,pH,6.7
363,pH,6.7
364,pH,6.7
365,pH,6.8
1,DHT22,10.5
2,DHT22,10.2
3,DHT22,10.0
4,DHT22,9.8
5,DHT22,9.6
6,DHT22,9.5
7,DHT22,9.4
8,DHT22,9.2
9,DHT22,9.0
10,DHT22,8.8
11,DHT22,8.6
12,DHT22,8.5
13,DHT22,8.4
14,DHT22,8.3
15,DHT22,8.2
16,DHT22,8.1
17,DHT22,8.0
18,DHT22,7.9
19,DHT22,7.8
20,DHT22,7.7
21,DHT22,7.6
22,DHT22,7.5
23,DHT22,7.4
24,DHT22,7.3
25,DHT22,7.2
26,DHT22,7.1
27,DHT22,7.0
28,DHT22,6.9
29,DHT22,6.8
30,DHT22,6.7
31,DHT22,6.6
32,DHT22,6.5
33,DHT22,6.4
34,DHT22,6.3
35,DHT22,6.2
36,DHT22,6.1
37,DHT22,6.0
38,DHT22,5.9
39,DHT22,5.8
40,DHT22,5.7
41,DHT22,5.6
42,DHT22,5.5
43,DHT22,5.4
44,DHT22,5.3
45,DHT22,5.2
46,DHT22,5.1
47,DHT22,5.0
48,DHT22,5.1
49,DHT22,5.2
50,DHT22,5.3
51,DHT22,5.4
52,DHT22,5.5
53,DHT22,5.6
54,DHT22,5.7
55,DHT22,5.8
56,DHT22,5.9
57,DHT22,6.0
58,DHT22,6.1
59,DHT22,6.2
60,DHT22,6.3
61,DHT22,6.4
62,DHT22,6.5
63,DHT22,6.6
64,DHT22,6.7
65,DHT22,6.8
66,DHT22,6.9
67,DHT22,7.0
68,DHT22,7.1
69,DHT22,7.2
70,DHT22,7.3
71,DHT22,7.4
72,DHT22,7.5
73,DHT22,7.6
74,DHT22,7.7
75,DHT22,7.8
76,DHT22,7.9
77,DHT22,8.0
78,DHT22,8.1
79,DHT22,8.2
80,DHT22,8.3
81,DHT22,8.4
82,DHT22,8.5
83,DHT22,8.6
84,DHT22,8.7
85,DHT22,8.8
86,DHT22,8.9
87,DHT22,9.0
88,DHT22,9.1
89,DHT22,9.2
90,DHT22,9.3
91,DHT22,9.4
92,DHT22,9.5
93,DHT22,9.6
94,DHT22,9.7
95,DHT22,9.8
96,DHT22,9.9
97,DHT22,10.0
98,DHT22,10.1
99,DHT22,10.2
100,DHT22,10.3
101,DHT22,10.4
102,DHT22,10.5
103,DHT22,10.6
104,DHT22,10.7
105,DHT22,10.8
106,DHT22,10.9
107,DHT22,11.0
108,DHT22,11.1
109,DHT22,11.2
110,DHT22,11.3
111,DHT22,11.4
112,DHT22,11.5
113,DHT22,11.6
114,DHT22,11.7
115,DHT22,11.8
116,DHT22,11.9
117,DHT22,12.0
118,DHT22,12.1
119,DHT22,12.2
120,DHT22,12.3
121,DHT22,12.4
122,DHT22,12.5
123,DHT22,12.6
124,DHT22,12.7
125,DHT22,12.8
126,DHT22,12.9
127,DHT22,13.0
128,DHT22,13.1
129,DHT22,13.2
130,DHT22,13.3
131,DHT22,13.4
132,DHT22,13.5
133,DHT22,13.6
134,DHT22,13.7
135,DHT22,13.8
136,DHT22,13.9
137,DHT22,14.0
138,DHT22,14.1
139,DHT22,14.2
140,DHT22,14.3
141,DHT22,14.4
142,DHT22,14.5
143,DHT22,14.6
144,DHT22,14.7
145,DHT22,14.8
146,DHT22,14.9
147,DHT22,15.0
148,DHT22,15.1
149,DHT22,15.2
150,DHT22,15.3
151,DHT22,15.4
152,DHT22,15.5
153,DHT22,15.6
154,DHT22,15.7
155,DHT22,15.8
156,DHT22,15.9
157,DHT22,16.0
158,DHT22,16.1
159,DHT22,16.2
160,DHT22,16.3
161,DHT22,16.4
162,DHT22,16.5
163,DHT22,16.6
164,DHT22,16.7
165,DHT22,16.8
166,DHT22,16.9
167,DHT22,17.0
168,DHT22,17.1
169,DHT22,17.2
170,DHT22,17.3
171,DHT22,17.4
172,DHT22,17.5
173,DHT22,17.6
174,DHT22,17.7
175,DHT22,17.8
176,DHT22,17.9
177,DHT22,18.0
178,DHT22,18.1
179,DHT22,18.2
180,DHT22,18.3
181,DHT22,18.4
182,DHT22,18.5
183,DHT22,18.6
184,DHT22,18.7
185,DHT22,18.8
186,DHT22,18.9
187,DHT22,19.0
188,DHT22,19.1
189,DHT22,19.2
190,DHT22,19.3
191,DHT22,19.4
192,DHT22,19.5
193,DHT22,19.6
194,DHT22,19.7
195,DHT22,19.8
196,DHT22,19.9
197,DHT22,20.0
198,DHT22,20.1
199,DHT22,20.2
200,DHT22,20.3
201,DHT22,20.4
202,DHT22,20.5
203,DHT22,20.6
204,DHT22,20.7
205,DHT22,20.8
206,DHT22,20.9
207,DHT22,21.0
208,DHT22,21.1
209,DHT22,21.2
210,DHT22,21.3
211,DHT22,21.4
212,DHT22,21.5
213,DHT22,21.6
214,DHT22,21.7
215,DHT22,21.8
216,DHT22,21.9
217,DHT22,22.0
218,DHT22,22.1
219,DHT22,22.2
220,DHT22,22.3
221,DHT22,22.4
222,DHT22,22.5
223,DHT22,22.6
224,DHT22,22.7
225,DHT22,22.8
226,DHT22,22.9
227,DHT22,23.0
228,DHT22,23.1
229,DHT22,23.2
230,DHT22,23.3
231,DHT22,23.4
232,DHT22,23.5
233,DHT22,23.6
234,DHT22,23.7
235,DHT22,23.8
236,DHT22,23.9
237,DHT22,24.0
238,DHT22,23.9
239,DHT22,23.8
240,DHT22,23.7
241,DHT22,23.6
242,DHT22,23.5
243,DHT22,23.4
244,DHT22,23.3
245,DHT22,23.2
246,DHT22,23.1
247,DHT22,23.0
248,DHT22,22.9
249,DHT22,22.8
250,DHT22,22.7
251,DHT22,22.6
252,DHT22,22.5
253,DHT22,22.4
254,DHT22,22.3
255,DHT22,22.2
256,DHT22,22.1
257,DHT22,22.0
258,DHT22,21.9
259,DHT22,21.8
260,DHT22,21.7
261,DHT22,21.6
262,DHT22,21.5
263,DHT22,21.4
264,DHT22,21.3
265,DHT22,21.2
266,DHT22,21.1
267,DHT22,21.0
268,DHT22,20.9
269,DHT22,20.8
270,DHT22,20.7
271,DHT22,20.6
272,DHT22,20.5
273,DHT22,20.4
274,DHT22,20.3
275,DHT22,20.2
276,DHT22,20.1
277,DHT22,20.0
278,DHT22,19.9
279,DHT22,19.8
280,DHT22,19.7
281,DHT22,19.6
282,DHT22,19.5
283,DHT22,19.4
284,DHT22,19.3
285,DHT22,19.2
286,DHT22,19.1
287,DHT22,19.0
288,DHT22,18.9
289,DHT22,18.8
290,DHT22,18.7
291,DHT22,18.6
292,DHT22,18.5
293,DHT22,18.4
294,DHT22,18.3
295,DHT22,18.2
296,DHT22,18.1
297,DHT22,18.0
298,DHT22,17.9
299,DHT22,17.8
300,DHT22,17.7
301,DHT22,17.6
302,DHT22,17.5
303,DHT22,17.4
304,DHT22,17.3
305,DHT22,17.2
306,DHT22,17.1
307,DHT22,17.0
308,DHT22,16.9
309,DHT22,16.8
310,DHT22,16.7
311,DHT22,16.6
312,DHT22,16.5
313,DHT22,16.4
314,DHT22,16.3
315,DHT22,16.2
316,DHT22,16.1
317,DHT22,16.0
318,DHT22,15.9
319,DHT22,15.8
320,DHT22,15.7
321,DHT22,15.6
322,DHT22,15.5
323,DHT22,15.4
324,DHT22,15.3
325,DHT22,15.2
326,DHT22,15.1
327,DHT22,15.0
328,DHT22,14.9
329,DHT22,14.8
330,DHT22,14.7
331,DHT22,14.6
332,DHT22,14.5
333,DHT22,14.4
334,DHT22,14.3
335,DHT22,14.2
336,DHT22,14.1
337,DHT22,14.0
338,DHT22,13.9
339,DHT22,13.8
340,DHT22,13.7
341,DHT22,13.6
342,DHT22,13.5
343,DHT22,13.4
344,DHT22,13.3
345,DHT22,13.2
346,DHT22,13.1
347,DHT22,13.0
348,DHT22,12.9
349,DHT22,12.8
350,DHT22,12.7
351,DHT22,12.6
352,DHT22,12.5
353,DHT22,12.4
354,DHT22,12.3
355,DHT22,12.2
356,DHT22,12.1
357,DHT22,12.0
358,DHT22,11.9
359,DHT22,11.8
360,DHT22,11.7
361,DHT22,11.6
362,DHT22,11.5
363,DHT22,11.4
364,DHT22,11.3
365,DHT22,11.2
